#log n	log T	log cool/n2	log heat/n2
  1.50	 3.90	    -24.308	    -25.803
  1.50	 4.00	    -23.943	    -25.803
  1.50	 4.10	    -23.160	    -25.814
  1.50	 4.20	    -22.008	    -26.029
  1.50	 4.30	    -21.813	    -26.686
  1.50	 4.40	    -21.935	    -27.093
  1.50	 4.50	    -21.955	    -27.481
  1.50	 4.60	    -21.883	    -27.690
  1.50	 4.70	    -21.732	    -27.714
  1.50	 4.80	    -21.527	    -27.602
  1.50	 4.90	    -21.341	    -27.400
  1.50	 5.00	    -21.276	    -26.822
  1.60	 1.00	    -28.375	    -25.880
  1.60	 1.10	    -28.141	    -25.880
  1.60	 1.20	    -27.928	    -25.880
  1.60	 1.30	    -27.730	    -25.880
  1.60	 1.40	    -27.543	    -25.881
  1.60	 1.50	    -27.371	    -25.881
  1.60	 1.60	    -27.211	    -25.881
  1.60	 1.70	    -27.060	    -25.882
  1.60	 1.80	    -26.906	    -25.882
  1.60	 1.90	    -26.735	    -25.883
  1.60	 2.00	    -26.538	    -25.883
  1.60	 2.10	    -26.326	    -25.884
  1.60	 2.20	    -26.118	    -25.884
  1.60	 2.30	    -25.927	    -25.885
  1.60	 2.40	    -25.761	    -25.885
  1.60	 2.50	    -25.621	    -25.886
  1.60	 2.60	    -25.503	    -25.887
  1.60	 2.70	    -25.405	    -25.888
  1.60	 2.80	    -25.322	    -25.889
  1.60	 2.90	    -25.251	    -25.890
  1.60	 3.00	    -25.188	    -25.891
  1.60	 3.10	    -25.131	    -25.891
  1.60	 3.20	    -25.077	    -25.893
  1.60	 3.30	    -25.022	    -25.894
  1.60	 3.40	    -24.961	    -25.895
  1.60	 3.50	    -24.887	    -25.896
  1.60	 3.60	    -24.798	    -25.897
  1.60	 3.70	    -24.687	    -25.898
  1.60	 3.80	    -24.548	    -25.899
  1.60	 3.90	    -24.353	    -25.899
  1.60	 4.00	    -23.988	    -25.899
  1.60	 4.10	    -23.190	    -25.909
  1.60	 4.20	    -22.008	    -26.121
  1.60	 4.30	    -21.813	    -26.786
  1.60	 4.40	    -21.935	    -27.191
  1.60	 4.50	    -21.955	    -27.559
  1.60	 4.60	    -21.883	    -27.727
  1.60	 4.70	    -21.732	    -27.737
  1.60	 4.80	    -21.527	    -27.616
  1.60	 4.90	    -21.341	    -27.405
  1.60	 5.00	    -21.276	    -26.822
  1.70	 1.00	    -28.388	    -25.979
  1.70	 1.10	    -28.155	    -25.979
  1.70	 1.20	    -27.944	    -25.980
  1.70	 1.30	    -27.749	    -25.980
  1.70	 1.40	    -27.568	    -25.980
  1.70	 1.50	    -27.402	    -25.980
  1.70	 1.60	    -27.248	    -25.981
  1.70	 1.70	    -27.104	    -25.981
  1.70	 1.80	    -26.956	    -25.981
  1.70	 1.90	    -26.789	    -25.982
  1.70	 2.00	    -26.595	    -25.982
  1.70	 2.10	    -26.384	    -25.983
  1.70	 2.20	    -26.176	    -25.983
  1.70	 2.30	    -25.984	    -25.984
  1.70	 2.40	    -25.817	    -25.984
  1.70	 2.50	    -25.675	    -25.985
  1.70	 2.60	    -25.556	    -25.986
  1.70	 2.70	    -25.457	    -25.986
  1.70	 2.80	    -25.373	    -25.987
  1.70	 2.90	    -25.301	    -25.988
  1.70	 3.00	    -25.236	    -25.989
  1.70	 3.10	    -25.178	    -25.990
  1.70	 3.20	    -25.123	    -25.991
  1.70	 3.30	    -25.068	    -25.991
  1.70	 3.40	    -25.006	    -25.992
  1.70	 3.50	    -24.933	    -25.993
  1.70	 3.60	    -24.843	    -25.994
  1.70	 3.70	    -24.732	    -25.995
  1.70	 3.80	    -24.593	    -25.996
  1.70	 3.90	    -24.398	    -25.995
  1.70	 4.00	    -24.033	    -25.994
  1.70	 4.10	    -23.219	    -26.004
  1.70	 4.20	    -22.008	    -26.211
  1.70	 4.30	    -21.812	    -26.885
  1.70	 4.40	    -21.935	    -27.288
  1.70	 4.50	    -21.955	    -27.633
  1.70	 4.60	    -21.883	    -27.760
  1.70	 4.70	    -21.732	    -27.757
  1.70	 4.80	    -21.527	    -27.627
  1.70	 4.90	    -21.341	    -27.410
  1.70	 5.00	    -21.276	    -26.822
  1.80	 1.00	    -28.403	    -26.079
  1.80	 1.10	    -28.170	    -26.079
  1.80	 1.20	    -27.961	    -26.079
  1.80	 1.30	    -27.769	    -26.079
  1.80	 1.40	    -27.593	    -26.080
  1.80	 1.50	    -27.432	    -26.080
  1.80	 1.60	    -27.285	    -26.080
  1.80	 1.70	    -27.147	    -26.080
  1.80	 1.80	    -27.005	    -26.081
  1.80	 1.90	    -26.842	    -26.081
  1.80	 2.00	    -26.651	    -26.081
  1.80	 2.10	    -26.441	    -26.082
  1.80	 2.20	    -26.233	    -26.082
  1.80	 2.30	    -26.040	    -26.083
  1.80	 2.40	    -25.872	    -26.083
  1.80	 2.50	    -25.729	    -26.084
  1.80	 2.60	    -25.609	    -26.085
  1.80	 2.70	    -25.508	    -26.085
  1.80	 2.80	    -25.423	    -26.086
  1.80	 2.90	    -25.349	    -26.087
  1.80	 3.00	    -25.284	    -26.087
  1.80	 3.10	    -25.225	    -26.088
  1.80	 3.20	    -25.169	    -26.089
  1.80	 3.30	    -25.113	    -26.089
  1.80	 3.40	    -25.051	    -26.090
  1.80	 3.50	    -24.978	    -26.091
  1.80	 3.60	    -24.888	    -26.091
  1.80	 3.70	    -24.777	    -26.092
  1.80	 3.80	    -24.638	    -26.092
  1.80	 3.90	    -24.443	    -26.092
  1.80	 4.00	    -24.079	    -26.090
  1.80	 4.10	    -23.247	    -26.099
  1.80	 4.20	    -22.008	    -26.299
  1.80	 4.30	    -21.812	    -26.985
  1.80	 4.40	    -21.935	    -27.385
  1.80	 4.50	    -21.955	    -27.701
  1.80	 4.60	    -21.883	    -27.787
  1.80	 4.70	    -21.732	    -27.774
  1.80	 4.80	    -21.527	    -27.637
  1.80	 4.90	    -21.341	    -27.413
  1.80	 5.00	    -21.276	    -26.822
  1.90	 1.00	    -28.420	    -26.178
  1.90	 1.10	    -28.188	    -26.179
  1.90	 1.20	    -27.981	    -26.179
  1.90	 1.30	    -27.792	    -26.179
  1.90	 1.40	    -27.620	    -26.179
  1.90	 1.50	    -27.464	    -26.179
  1.90	 1.60	    -27.323	    -26.180
  1.90	 1.70	    -27.190	    -26.180
  1.90	 1.80	    -27.053	    -26.180
  1.90	 1.90	    -26.894	    -26.180
  1.90	 2.00	    -26.706	    -26.181
  1.90	 2.10	    -26.498	    -26.181
  1.90	 2.20	    -26.290	    -26.182
  1.90	 2.30	    -26.096	    -26.182
  1.90	 2.40	    -25.927	    -26.183
  1.90	 2.50	    -25.782	    -26.183
  1.90	 2.60	    -25.661	    -26.184
  1.90	 2.70	    -25.559	    -26.184
  1.90	 2.80	    -25.472	    -26.185
  1.90	 2.90	    -25.398	    -26.185
  1.90	 3.00	    -25.331	    -26.186
  1.90	 3.10	    -25.271	    -26.187
  1.90	 3.20	    -25.214	    -26.187
  1.90	 3.30	    -25.158	    -26.188
  1.90	 3.40	    -25.095	    -26.188
  1.90	 3.50	    -25.022	    -26.189
  1.90	 3.60	    -24.933	    -26.189
  1.90	 3.70	    -24.822	    -26.189
  1.90	 3.80	    -24.683	    -26.190
  1.90	 3.90	    -24.488	    -26.189
  1.90	 4.00	    -24.124	    -26.187
  1.90	 4.10	    -23.274	    -26.195
  1.90	 4.20	    -22.009	    -26.385
  1.90	 4.30	    -21.813	    -27.084
  1.90	 4.40	    -21.935	    -27.481
  1.90	 4.50	    -21.955	    -27.764
  1.90	 4.60	    -21.883	    -27.811
  1.90	 4.70	    -21.732	    -27.787
  1.90	 4.80	    -21.527	    -27.645
  1.90	 4.90	    -21.341	    -27.416
  1.90	 5.00	    -21.277	    -26.822
  2.00	 1.00	    -28.440	    -26.278
  2.00	 1.10	    -28.208	    -26.278
  2.00	 1.20	    -28.003	    -26.278
  2.00	 1.30	    -27.817	    -26.279
  2.00	 1.40	    -27.649	    -26.279
  2.00	 1.50	    -27.498	    -26.279
  2.00	 1.60	    -27.361	    -26.279
  2.00	 1.70	    -27.233	    -26.279
  2.00	 1.80	    -27.100	    -26.280
  2.00	 1.90	    -26.946	    -26.280
  2.00	 2.00	    -26.761	    -26.280
  2.00	 2.10	    -26.554	    -26.281
  2.00	 2.20	    -26.346	    -26.281
  2.00	 2.30	    -26.152	    -26.281
  2.00	 2.40	    -25.981	    -26.282
  2.00	 2.50	    -25.836	    -26.282
  2.00	 2.60	    -25.713	    -26.283
  2.00	 2.70	    -25.609	    -26.283
  2.00	 2.80	    -25.521	    -26.284
  2.00	 2.90	    -25.445	    -26.284
  2.00	 3.00	    -25.378	    -26.285
  2.00	 3.10	    -25.316	    -26.285
  2.00	 3.20	    -25.259	    -26.286
  2.00	 3.30	    -25.202	    -26.286
  2.00	 3.40	    -25.139	    -26.286
  2.00	 3.50	    -25.066	    -26.287
  2.00	 3.60	    -24.977	    -26.287
  2.00	 3.70	    -24.866	    -26.287
  2.00	 3.80	    -24.727	    -26.287
  2.00	 3.90	    -24.533	    -26.286
  2.00	 4.00	    -24.169	    -26.283
  2.00	 4.10	    -23.299	    -26.291
  2.00	 4.20	    -22.009	    -26.468
  2.00	 4.30	    -21.813	    -27.183
  2.00	 4.40	    -21.935	    -27.575
  2.00	 4.50	    -21.955	    -27.820
  2.00	 4.60	    -21.883	    -27.831
  2.00	 4.70	    -21.732	    -27.799
  2.00	 4.80	    -21.527	    -27.651
  2.00	 4.90	    -21.341	    -27.419
  2.00	 5.00	    -21.277	    -26.822
  2.10	 1.00	    -28.463	    -26.378
  2.10	 1.10	    -28.232	    -26.378
  2.10	 1.20	    -28.029	    -26.378
  2.10	 1.30	    -27.845	    -26.378
  2.10	 1.40	    -27.680	    -26.378
  2.10	 1.50	    -27.533	    -26.379
  2.10	 1.60	    -27.401	    -26.379
  2.10	 1.70	    -27.277	    -26.379
  2.10	 1.80	    -27.148	    -26.379
  2.10	 1.90	    -26.997	    -26.379
  2.10	 2.00	    -26.814	    -26.380
  2.10	 2.10	    -26.609	    -26.380
  2.10	 2.20	    -26.402	    -26.380
  2.10	 2.30	    -26.207	    -26.381
  2.10	 2.40	    -26.036	    -26.381
  2.10	 2.50	    -25.889	    -26.382
  2.10	 2.60	    -25.764	    -26.382
  2.10	 2.70	    -25.659	    -26.382
  2.10	 2.80	    -25.570	    -26.383
  2.10	 2.90	    -25.492	    -26.383
  2.10	 3.00	    -25.423	    -26.384
  2.10	 3.10	    -25.361	    -26.384
  2.10	 3.20	    -25.302	    -26.384
  2.10	 3.30	    -25.244	    -26.385
  2.10	 3.40	    -25.181	    -26.385
  2.10	 3.50	    -25.108	    -26.385
  2.10	 3.60	    -25.020	    -26.385
  2.10	 3.70	    -24.910	    -26.385
  2.10	 3.80	    -24.771	    -26.385
  2.10	 3.90	    -24.578	    -26.383
  2.10	 4.00	    -24.214	    -26.380
  2.10	 4.10	    -23.322	    -26.386
  2.10	 4.20	    -22.009	    -26.548
  2.10	 4.30	    -21.813	    -27.282
  2.10	 4.40	    -21.935	    -27.669
  2.10	 4.50	    -21.955	    -27.869
  2.10	 4.60	    -21.884	    -27.847
  2.10	 4.70	    -21.732	    -27.809
  2.10	 4.80	    -21.527	    -27.657
  2.10	 4.90	    -21.342	    -27.422
  2.10	 5.00	    -21.277	    -26.822
  2.20	 1.00	    -28.490	    -26.478
  2.20	 1.10	    -28.261	    -26.478
  2.20	 1.20	    -28.058	    -26.478
  2.20	 1.30	    -27.877	    -26.478
  2.20	 1.40	    -27.715	    -26.478
  2.20	 1.50	    -27.571	    -26.478
  2.20	 1.60	    -27.442	    -26.478
  2.20	 1.70	    -27.322	    -26.479
  2.20	 1.80	    -27.196	    -26.479
  2.20	 1.90	    -27.048	    -26.479
  2.20	 2.00	    -26.868	    -26.479
  2.20	 2.10	    -26.664	    -26.480
  2.20	 2.20	    -26.457	    -26.480
  2.20	 2.30	    -26.262	    -26.480
  2.20	 2.40	    -26.089	    -26.481
  2.20	 2.50	    -25.941	    -26.481
  2.20	 2.60	    -25.815	    -26.481
  2.20	 2.70	    -25.708	    -26.482
  2.20	 2.80	    -25.617	    -26.482
  2.20	 2.90	    -25.539	    -26.482
  2.20	 3.00	    -25.468	    -26.483
  2.20	 3.10	    -25.404	    -26.483
  2.20	 3.20	    -25.345	    -26.483
  2.20	 3.30	    -25.286	    -26.483
  2.20	 3.40	    -25.223	    -26.484
  2.20	 3.50	    -25.150	    -26.483
  2.20	 3.60	    -25.062	    -26.483
  2.20	 3.70	    -24.953	    -26.483
  2.20	 3.80	    -24.815	    -26.483
  2.20	 3.90	    -24.622	    -26.481
  2.20	 4.00	    -24.260	    -26.477
  2.20	 4.10	    -23.344	    -26.482
  2.20	 4.20	    -22.009	    -26.625
  2.20	 4.30	    -21.813	    -27.380
  2.20	 4.40	    -21.935	    -27.761
  2.20	 4.50	    -21.955	    -27.910
  2.20	 4.60	    -21.884	    -27.861
  2.20	 4.70	    -21.733	    -27.817
  2.20	 4.80	    -21.527	    -27.662
  2.20	 4.90	    -21.342	    -27.424
  2.20	 5.00	    -21.277	    -26.821
  2.30	 1.00	    -28.522	    -26.577
  2.30	 1.10	    -28.293	    -26.577
  2.30	 1.20	    -28.092	    -26.578
  2.30	 1.30	    -27.913	    -26.578
  2.30	 1.40	    -27.753	    -26.578
  2.30	 1.50	    -27.613	    -26.578
  2.30	 1.60	    -27.487	    -26.578
  2.30	 1.70	    -27.369	    -26.578
  2.30	 1.80	    -27.245	    -26.578
  2.30	 1.90	    -27.099	    -26.579
  2.30	 2.00	    -26.921	    -26.579
  2.30	 2.10	    -26.718	    -26.579
  2.30	 2.20	    -26.511	    -26.579
  2.30	 2.30	    -26.316	    -26.580
  2.30	 2.40	    -26.143	    -26.580
  2.30	 2.50	    -25.994	    -26.580
  2.30	 2.60	    -25.866	    -26.581
  2.30	 2.70	    -25.758	    -26.581
  2.30	 2.80	    -25.665	    -26.581
  2.30	 2.90	    -25.584	    -26.582
  2.30	 3.00	    -25.512	    -26.582
  2.30	 3.10	    -25.447	    -26.582
  2.30	 3.20	    -25.386	    -26.582
  2.30	 3.30	    -25.327	    -26.582
  2.30	 3.40	    -25.264	    -26.582
  2.30	 3.50	    -25.191	    -26.582
  2.30	 3.60	    -25.104	    -26.582
  2.30	 3.70	    -24.995	    -26.581
  2.30	 3.80	    -24.857	    -26.581
  2.30	 3.90	    -24.666	    -26.579
  2.30	 4.00	    -24.305	    -26.574
  2.30	 4.10	    -23.364	    -26.578
  2.30	 4.20	    -22.009	    -26.697
  2.30	 4.30	    -21.813	    -27.479
  2.30	 4.40	    -21.935	    -27.850
  2.30	 4.50	    -21.956	    -27.944
  2.30	 4.60	    -21.885	    -27.873
  2.30	 4.70	    -21.733	    -27.824
  2.30	 4.80	    -21.527	    -27.666
  2.30	 4.90	    -21.342	    -27.426
  2.30	 5.00	    -21.277	    -26.821
  2.40	 1.00	    -28.558	    -26.677
  2.40	 1.10	    -28.331	    -26.677
  2.40	 1.20	    -28.131	    -26.677
  2.40	 1.30	    -27.953	    -26.677
  2.40	 1.40	    -27.796	    -26.678
  2.40	 1.50	    -27.657	    -26.678
  2.40	 1.60	    -27.533	    -26.678
  2.40	 1.70	    -27.417	    -26.678
  2.40	 1.80	    -27.296	    -26.678
  2.40	 1.90	    -27.151	    -26.678
  2.40	 2.00	    -26.973	    -26.678
  2.40	 2.10	    -26.771	    -26.679
  2.40	 2.20	    -26.565	    -26.679
  2.40	 2.30	    -26.370	    -26.679
  2.40	 2.40	    -26.196	    -26.680
  2.40	 2.50	    -26.046	    -26.680
  2.40	 2.60	    -25.917	    -26.680
  2.40	 2.70	    -25.806	    -26.680
  2.40	 2.80	    -25.712	    -26.681
  2.40	 2.90	    -25.629	    -26.681
  2.40	 3.00	    -25.556	    -26.681
  2.40	 3.10	    -25.488	    -26.681
  2.40	 3.20	    -25.426	    -26.681
  2.40	 3.30	    -25.367	    -26.681
  2.40	 3.40	    -25.303	    -26.681
  2.40	 3.50	    -25.231	    -26.681
  2.40	 3.60	    -25.144	    -26.680
  2.40	 3.70	    -25.036	    -26.680
  2.40	 3.80	    -24.900	    -26.679
  2.40	 3.90	    -24.709	    -26.677
  2.40	 4.00	    -24.350	    -26.672
  2.40	 4.10	    -23.382	    -26.673
  2.40	 4.20	    -22.009	    -26.765
  2.40	 4.30	    -21.813	    -27.577
  2.40	 4.40	    -21.935	    -27.937
  2.40	 4.50	    -21.956	    -27.970
  2.40	 4.60	    -21.885	    -27.883
  2.40	 4.70	    -21.733	    -27.830
  2.40	 4.80	    -21.527	    -27.670
  2.40	 4.90	    -21.342	    -27.428
  2.40	 5.00	    -21.277	    -26.820
  2.50	 1.00	    -28.600	    -26.777
  2.50	 1.10	    -28.374	    -26.777
  2.50	 1.20	    -28.175	    -26.777
  2.50	 1.30	    -27.998	    -26.777
  2.50	 1.40	    -27.842	    -26.777
  2.50	 1.50	    -27.706	    -26.777
  2.50	 1.60	    -27.583	    -26.778
  2.50	 1.70	    -27.468	    -26.778
  2.50	 1.80	    -27.347	    -26.778
  2.50	 1.90	    -27.202	    -26.778
  2.50	 2.00	    -27.024	    -26.778
  2.50	 2.10	    -26.823	    -26.778
  2.50	 2.20	    -26.617	    -26.779
  2.50	 2.30	    -26.422	    -26.779
  2.50	 2.40	    -26.248	    -26.779
  2.50	 2.50	    -26.097	    -26.779
  2.50	 2.60	    -25.967	    -26.780
  2.50	 2.70	    -25.855	    -26.780
  2.50	 2.80	    -25.758	    -26.780
  2.50	 2.90	    -25.673	    -26.780
  2.50	 3.00	    -25.598	    -26.781
  2.50	 3.10	    -25.529	    -26.781
  2.50	 3.20	    -25.466	    -26.781
  2.50	 3.30	    -25.406	    -26.780
  2.50	 3.40	    -25.342	    -26.780
  2.50	 3.50	    -25.270	    -26.780
  2.50	 3.60	    -25.184	    -26.779
  2.50	 3.70	    -25.077	    -26.778
  2.50	 3.80	    -24.941	    -26.778
  2.50	 3.90	    -24.753	    -26.775
  2.50	 4.00	    -24.395	    -26.769
  2.50	 4.10	    -23.398	    -26.767
  2.50	 4.20	    -22.009	    -26.828
  2.50	 4.30	    -21.813	    -27.674
  2.50	 4.40	    -21.935	    -28.019
  2.50	 4.50	    -21.957	    -27.989
  2.50	 4.60	    -21.886	    -27.892
  2.50	 4.70	    -21.734	    -27.835
  2.50	 4.80	    -21.527	    -27.673
  2.50	 4.90	    -21.342	    -27.430
  2.50	 5.00	    -21.277	    -26.820
  2.60	 1.00	    -28.648	    -26.877
  2.60	 1.10	    -28.422	    -26.877
  2.60	 1.20	    -28.224	    -26.877
  2.60	 1.30	    -28.048	    -26.877
  2.60	 1.40	    -27.893	    -26.877
  2.60	 1.50	    -27.757	    -26.877
  2.60	 1.60	    -27.636	    -26.877
  2.60	 1.70	    -27.521	    -26.877
  2.60	 1.80	    -27.398	    -26.878
  2.60	 1.90	    -27.253	    -26.878
  2.60	 2.00	    -27.075	    -26.878
  2.60	 2.10	    -26.873	    -26.878
  2.60	 2.20	    -26.668	    -26.878
  2.60	 2.30	    -26.473	    -26.878
  2.60	 2.40	    -26.299	    -26.879
  2.60	 2.50	    -26.147	    -26.879
  2.60	 2.60	    -26.016	    -26.879
  2.60	 2.70	    -25.902	    -26.879
  2.60	 2.80	    -25.803	    -26.880
  2.60	 2.90	    -25.717	    -26.880
  2.60	 3.00	    -25.640	    -26.880
  2.60	 3.10	    -25.569	    -26.880
  2.60	 3.20	    -25.504	    -26.880
  2.60	 3.30	    -25.444	    -26.880
  2.60	 3.40	    -25.380	    -26.879
  2.60	 3.50	    -25.308	    -26.879
  2.60	 3.60	    -25.223	    -26.878
  2.60	 3.70	    -25.117	    -26.877
  2.60	 3.80	    -24.982	    -26.876
  2.60	 3.90	    -24.795	    -26.873
  2.60	 4.00	    -24.439	    -26.867
  2.60	 4.10	    -23.412	    -26.861
  2.60	 4.20	    -22.010	    -26.886
  2.60	 4.30	    -21.814	    -27.770
  2.60	 4.40	    -21.935	    -28.097
  2.60	 4.50	    -21.958	    -28.000
  2.60	 4.60	    -21.887	    -27.899
  2.60	 4.70	    -21.734	    -27.840
  2.60	 4.80	    -21.528	    -27.676
  2.60	 4.90	    -21.342	    -27.432
  2.60	 5.00	    -21.277	    -26.819
  2.70	 1.00	    -28.700	    -26.977
  2.70	 1.10	    -28.475	    -26.977
  2.70	 1.20	    -28.278	    -26.977
  2.70	 1.30	    -28.103	    -26.977
  2.70	 1.40	    -27.948	    -26.977
  2.70	 1.50	    -27.813	    -26.977
  2.70	 1.60	    -27.691	    -26.977
  2.70	 1.70	    -27.575	    -26.977
  2.70	 1.80	    -27.451	    -26.977
  2.70	 1.90	    -27.303	    -26.977
  2.70	 2.00	    -27.124	    -26.978
  2.70	 2.10	    -26.922	    -26.978
  2.70	 2.20	    -26.717	    -26.978
  2.70	 2.30	    -26.523	    -26.978
  2.70	 2.40	    -26.348	    -26.978
  2.70	 2.50	    -26.196	    -26.979
  2.70	 2.60	    -26.064	    -26.979
  2.70	 2.70	    -25.949	    -26.979
  2.70	 2.80	    -25.849	    -26.979
  2.70	 2.90	    -25.760	    -26.979
  2.70	 3.00	    -25.681	    -26.979
  2.70	 3.10	    -25.608	    -26.979
  2.70	 3.20	    -25.542	    -26.979
  2.70	 3.30	    -25.481	    -26.979
  2.70	 3.40	    -25.417	    -26.978
  2.70	 3.50	    -25.346	    -26.978
  2.70	 3.60	    -25.262	    -26.977
  2.70	 3.70	    -25.156	    -26.976
  2.70	 3.80	    -25.022	    -26.975
  2.70	 3.90	    -24.837	    -26.971
  2.70	 4.00	    -24.484	    -26.965
  2.70	 4.10	    -23.424	    -26.954
  2.70	 4.20	    -22.010	    -26.939
  2.70	 4.30	    -21.814	    -27.865
  2.70	 4.40	    -21.936	    -28.170
  2.70	 4.50	    -21.959	    -28.016
  2.70	 4.60	    -21.888	    -27.905
  2.70	 4.70	    -21.735	    -27.844
  2.70	 4.80	    -21.528	    -27.679
  2.70	 4.90	    -21.342	    -27.434
  2.70	 5.00	    -21.278	    -26.819
  2.80	 1.00	    -28.759	    -27.077
  2.80	 1.10	    -28.534	    -27.077
  2.80	 1.20	    -28.336	    -27.077
  2.80	 1.30	    -28.162	    -27.077
  2.80	 1.40	    -28.008	    -27.077
  2.80	 1.50	    -27.872	    -27.077
  2.80	 1.60	    -27.748	    -27.077
  2.80	 1.70	    -27.630	    -27.077
  2.80	 1.80	    -27.503	    -27.077
  2.80	 1.90	    -27.352	    -27.077
  2.80	 2.00	    -27.171	    -27.077
  2.80	 2.10	    -26.969	    -27.077
  2.80	 2.20	    -26.764	    -27.078
  2.80	 2.30	    -26.570	    -27.078
  2.80	 2.40	    -26.396	    -27.078
  2.80	 2.50	    -26.244	    -27.078
  2.80	 2.60	    -26.111	    -27.078
  2.80	 2.70	    -25.995	    -27.079
  2.80	 2.80	    -25.893	    -27.079
  2.80	 2.90	    -25.802	    -27.079
  2.80	 3.00	    -25.721	    -27.079
  2.80	 3.10	    -25.646	    -27.079
  2.80	 3.20	    -25.579	    -27.079
  2.80	 3.30	    -25.517	    -27.078
  2.80	 3.40	    -25.453	    -27.078
  2.80	 3.50	    -25.382	    -27.077
  2.80	 3.60	    -25.299	    -27.076
  2.80	 3.70	    -25.195	    -27.075
  2.80	 3.80	    -25.062	    -27.074
  2.80	 3.90	    -24.879	    -27.070
  2.80	 4.00	    -24.528	    -27.063
  2.80	 4.10	    -23.435	    -27.045
  2.80	 4.20	    -22.010	    -26.986
  2.80	 4.30	    -21.814	    -27.959
  2.80	 4.40	    -21.936	    -28.235
  2.80	 4.50	    -21.960	    -28.029
  2.80	 4.60	    -21.889	    -27.910
  2.80	 4.70	    -21.735	    -27.847
  2.80	 4.80	    -21.528	    -27.682
  2.80	 4.90	    -21.342	    -27.436
  2.80	 5.00	    -21.278	    -26.818
  2.90	 1.00	    -28.822	    -27.176
  2.90	 1.10	    -28.598	    -27.176
  2.90	 1.20	    -28.400	    -27.176
  2.90	 1.30	    -28.225	    -27.177
  2.90	 1.40	    -28.071	    -27.177
  2.90	 1.50	    -27.933	    -27.177
  2.90	 1.60	    -27.808	    -27.177
  2.90	 1.70	    -27.686	    -27.177
  2.90	 1.80	    -27.555	    -27.177
  2.90	 1.90	    -27.400	    -27.177
  2.90	 2.00	    -27.217	    -27.177
  2.90	 2.10	    -27.013	    -27.177
  2.90	 2.20	    -26.808	    -27.177
  2.90	 2.30	    -26.615	    -27.178
  2.90	 2.40	    -26.441	    -27.178
  2.90	 2.50	    -26.290	    -27.178
  2.90	 2.60	    -26.157	    -27.178
  2.90	 2.70	    -26.040	    -27.178
  2.90	 2.80	    -25.937	    -27.178
  2.90	 2.90	    -25.844	    -27.179
  2.90	 3.00	    -25.761	    -27.179
  2.90	 3.10	    -25.684	    -27.179
  2.90	 3.20	    -25.615	    -27.178
  2.90	 3.30	    -25.552	    -27.178
  2.90	 3.40	    -25.488	    -27.177
  2.90	 3.50	    -25.417	    -27.176
  2.90	 3.60	    -25.335	    -27.175
  2.90	 3.70	    -25.232	    -27.174
  2.90	 3.80	    -25.100	    -27.173
  2.90	 3.90	    -24.921	    -27.169
  2.90	 4.00	    -24.572	    -27.161
  2.90	 4.10	    -23.444	    -27.136
  2.90	 4.20	    -22.010	    -27.028
  2.90	 4.30	    -21.815	    -28.051
  2.90	 4.40	    -21.936	    -28.293
  2.90	 4.50	    -21.962	    -28.040
  2.90	 4.60	    -21.891	    -27.915
  2.90	 4.70	    -21.736	    -27.850
